GLOBAL OPTIMUM SEARCH OF RE-EVALUATED BINARY ONEMAX
WITH ADDED POSTERIOR NOISE ~N(0, SIGMA)

NUMBER OF FITNESS EVALUATIONS FOR   cGA

DATE:   2016-1-8 (year-month-day)
TIME:   8:47:3 (hour:min:sec)
SEED:   1

EXPERIMENTS PERFORMED ON:   MacBook Pro (13" Retina, Beginning 2015)
OPERATING SYSTEM:   Mac OS X Version 10.11.1
PROCESSOR:   2.7GHz dual-core Intel Core i5 (Turbo Boost up to 3.1GHz) with 3MB shared L3 cache
MEMORY:   8GB of 1866MHz LPDDR3

DIMENSION K SIGMA N_RE_EVALUATIONS N_FITNESS_EVALUATIONS
100 25 100 10 3480
100 25 100 10 1660
100 25 100 10 11200
100 25 100 10 2200
100 25 100 10 4840
100 25 100 10 2440
100 25 100 10 4280
100 25 100 10 8680
100 25 100 10 2400
100 25 100 10 6920
100 25 100 10 2220
100 25 100 10 9720
100 25 100 10 940
100 25 100 10 1940
100 25 100 10 9260
100 25 100 10 2740
100 25 100 10 2680
100 25 100 10 1940
100 25 100 10 2480
100 25 100 10 7920
100 25 100 10 3320
100 25 100 10 1600
100 25 100 10 5900
100 25 100 10 3060
100 25 100 10 6180
100 25 100 10 3940
100 25 100 10 6600
100 25 100 10 5620
100 25 100 10 1700
100 25 100 10 3020
100 25 100 10 2280
100 25 100 10 3140
100 25 100 10 6140
100 25 100 10 6480
100 25 110 10 3160
100 25 110 10 3660
100 25 110 10 1880
100 25 110 10 4140
100 25 110 10 1200
100 25 110 10 9660
100 25 110 10 1340
100 25 110 10 5600
100 25 110 10 6520
100 25 110 10 5180
100 25 110 10 6200
100 25 110 10 4660
100 25 110 10 7080
100 25 110 10 1160
100 25 110 10 4440
100 25 110 10 7640
100 25 110 10 3060
100 25 110 10 3920
100 25 110 10 4740
100 25 110 10 9900
100 25 110 10 3560
100 25 110 10 2860
100 25 110 10 3440
100 25 110 10 3960
100 25 110 10 3860
100 25 110 10 5880
100 25 110 10 6380
100 25 110 10 7000
100 25 110 10 21360
100 25 110 10 3880
100 25 110 10 1940
100 25 110 10 1820
100 25 110 10 7980
100 25 110 10 3680
100 25 110 10 11200
100 25 110 10 840
100 25 110 10 4080
100 25 110 10 1060
100 25 110 10 6920
100 25 110 10 1000
100 25 110 10 5740
100 25 110 10 4260
100 25 110 10 3120
100 25 110 10 2460
100 25 110 10 6960
100 25 110 10 3340
100 25 110 10 6900
100 25 110 10 3500
100 25 110 10 3520
100 25 110 10 3920
100 25 110 10 2900
100 25 110 10 9460
100 25 110 10 7560
100 25 110 10 1880
100 25 110 10 2460
100 25 110 10 5840
100 25 110 10 1420
100 25 110 10 2140
100 25 110 10 1480
100 25 110 10 6360
100 25 110 10 5680
100 25 110 10 11840
100 25 110 10 6360
100 25 110 10 3560
100 25 110 10 4360
100 25 110 10 5840
100 25 110 10 6020
100 25 110 10 8780
100 25 110 10 4420
100 25 110 10 3920
100 25 110 10 8460
100 25 110 10 5220
100 25 110 10 8320
100 25 110 10 7820
100 25 110 10 4480
100 25 110 10 6120
100 25 110 10 1880
100 25 110 10 4360
100 25 110 10 2540
100 25 110 10 2320
100 25 110 10 2800
100 25 110 10 5020
100 25 110 10 9480
100 25 110 10 2540
100 25 110 10 3460
100 25 110 10 3460
100 25 110 10 3900
100 25 110 10 9620
100 25 110 10 1880
100 25 110 10 980
100 25 120 10 2760
100 25 120 10 4760
100 25 120 10 960
100 25 120 10 5420
100 25 120 10 5340
100 25 120 10 2780
100 25 120 10 4020
100 25 120 10 1080
100 25 120 10 3440
100 25 120 10 4160
