GLOBAL OPTIMUM SEARCH OF RE-EVALUATED BINARY ONEMAX
WITH ADDED POSTERIOR NOISE ~N(0, SIGMA)

NUMBER OF FITNESS EVALUATIONS FOR   (mu + 1)-EA

DATE:   2015-12-3 (year-month-day)
TIME:   9:44:3 (hour:min:sec)
SEED:   1

EXPERIMENTS PERFORMED ON:   MacBook Pro (13" Retina, Beginning 2015)
OPERATING SYSTEM:   Mac OS X Version 10.11.1
PROCESSOR:   2.7GHz dual-core Intel Core i5 (Turbo Boost up to 3.1GHz) with 3MB shared L3 cache
MEMORY:   8GB of 1866MHz LPDDR3

DIMENSION MU SIGMA N_RE_EVALUATIONS N_FITNESS_EVALUATIONS
100 12 10 28 1014048
100 12 10 28 1272432
100 12 10 28 1102752
100 12 10 28 1051680
100 12 10 28 1125600
100 12 10 28 1415904
100 12 10 28 1213968
100 12 10 28 854448
100 12 10 28 1122240
100 12 10 28 1048656
100 12 10 28 1073184
100 12 10 28 991872
100 12 10 28 1233792
100 12 10 28 787248
100 12 10 28 1771056
100 12 10 28 1067808
100 12 10 28 1088976
100 12 10 28 963648
100 12 10 28 1296288
100 12 10 28 1307712
100 12 10 28 1177008
100 12 10 28 1103088
100 12 10 28 1121568
100 12 10 28 1842960
100 12 10 28 1052688
100 12 10 28 1291248
100 12 10 28 1246896
100 12 10 28 933744
100 12 10 28 1158192
100 12 10 28 1613472
100 12 10 28 1171968
100 12 10 28 1132320
100 12 10 29 1584444
100 12 10 29 1133436
100 12 10 29 994584
100 12 10 29 998064
100 12 10 29 1345716
100 12 10 29 1309176
100 12 10 29 1212432
100 12 10 29 1220088
100 12 10 29 1438980
100 12 10 29 1089936
100 12 10 29 1548600
100 12 10 29 1019292
100 12 10 29 1143876
100 12 10 29 1532592
100 12 10 29 1673184
100 12 10 29 882876
100 12 10 29 1141092
100 12 10 29 1361724
100 12 10 29 1305000
100 12 10 29 1056876
100 12 10 29 863040
100 12 10 29 885312
100 12 10 29 1091328
100 12 10 29 1183200
100 12 10 29 1077408
100 12 10 29 982752
100 12 10 29 1455684
100 12 10 29 1126128
100 12 10 29 1085760
100 12 10 29 1086804
100 12 10 29 982056
100 12 10 29 2263392
100 12 10 29 1041912
100 12 10 29 952128
100 12 10 29 1293168
100 12 10 29 1414272
100 12 10 29 1397568
100 12 10 29 1316484
100 12 10 29 1529808
100 12 10 29 1079496
100 12 10 29 1208952
100 12 10 29 1339800
100 12 10 29 1073580
100 12 10 29 1468560
100 12 10 29 952824
100 12 10 29 789612
100 12 10 29 1126128
100 12 10 29 1198164
100 12 10 29 1177632
100 12 10 29 1187724
100 12 10 29 1316136
100 12 10 29 910020
100 12 10 29 1253844
100 12 10 29 1786980
100 12 10 29 1024164
100 12 10 29 1120908
100 12 10 29 1234704
100 12 10 29 1180416
100 12 10 29 1231572
100 12 10 29 1203384
100 12 10 29 1195380
100 12 10 29 1391304
100 12 10 29 1186680
100 12 10 29 748548
100 12 10 29 687996
100 12 10 29 1242360
100 12 10 29 1414272
100 12 10 29 1132740
100 12 10 29 1140048
100 12 10 29 1169976
100 12 10 29 919416
100 12 10 29 931944
100 12 10 29 1281684
100 12 10 29 1413924
100 12 10 29 1174152
100 12 10 29 1118124
100 12 10 29 947256
100 12 10 29 2065032
100 12 10 29 1118472
100 12 10 29 1502664
100 12 10 29 1337712
100 12 10 29 1041912
100 12 10 29 1165800
100 12 10 29 1097592
100 12 10 29 1271940
100 12 10 29 1338408
100 12 10 29 1285860
100 12 10 29 798312
100 12 10 29 1221828
100 12 10 29 1147704
100 12 10 29 940992
100 12 10 29 1466820
100 12 10 29 1240968
100 12 10 29 962568
100 12 10 29 1951932
100 12 10 29 1148052
100 12 10 29 1099680
100 12 10 29 1386780
100 12 10 29 1183200
100 12 10 29 1027992
100 12 10 30 1048680
100 12 10 30 1657440
100 12 10 30 1363680
100 12 10 30 1074600
100 12 10 30 1095480
100 12 10 30 1654200
100 12 10 30 1238040
100 12 10 30 1024920
100 12 10 30 1056960
100 12 10 30 960840
100 12 10 30 1092240
100 12 10 30 1407960
100 12 10 30 1213560
100 12 10 30 1148040
100 12 10 30 1636200
100 12 10 30 1366560
100 12 10 30 1076400
100 12 10 30 1650600
100 12 10 30 905040
100 12 10 30 1003680
100 12 10 30 1039680
100 12 10 30 1086120
100 12 10 30 1455480
100 12 10 30 1175760
100 12 10 30 1051920
100 12 10 30 1648440
100 12 10 30 1150920
100 12 10 30 2037600
100 12 10 30 1322280
100 12 10 30 1237680
100 12 10 30 1282320
100 12 10 30 1055880
100 12 10 30 1174320
100 12 10 30 1120320
100 12 10 30 1768320
100 12 10 30 1558080
100 12 10 30 803160
100 12 10 30 978480
100 12 10 30 958320
100 12 10 30 1422000
100 12 10 30 1419840
100 12 10 30 1343160
100 12 10 30 1221840
100 12 10 30 1211760
100 12 10 30 1331280
100 12 10 30 778680
100 12 10 30 1513440
100 12 10 30 1131840
100 12 10 30 1011960
100 12 10 30 1201320
100 12 10 30 1710360
100 12 10 30 1593360
100 12 10 30 1128960
100 12 10 30 1145520
100 12 10 30 1231560
100 12 10 30 1485000
100 12 10 30 1526760
100 12 10 30 1132920
100 12 10 30 1609200
100 12 10 30 1356480
100 12 10 30 996840
100 12 10 30 1374480
100 12 10 30 1127520
100 12 10 30 1231920
100 12 10 30 1011240
100 12 10 30 1690920
100 12 10 30 990360
100 12 10 30 1053000
100 12 10 30 1366560
100 12 10 30 1273320
100 12 10 30 982080
100 12 10 30 1739880
100 12 10 30 1488600
100 12 10 30 1343160
100 12 10 30 1206720
100 12 10 30 1163880
100 12 10 30 1529280
100 12 10 30 1053000
100 12 10 30 1356480
100 12 10 30 1388880
100 12 10 30 852480
100 12 10 30 1644120
100 12 10 30 1244160
100 12 10 30 1290960
100 12 10 30 1393920
100 12 10 30 1902960
100 12 10 30 1406880
100 12 10 30 1383480
100 12 10 30 1566720
100 12 10 30 1621800
100 12 10 30 945720
100 12 10 30 1083960
100 12 10 30 1416960
100 12 10 30 1396800
100 12 10 30 1778040
100 12 10 30 1632240
100 12 10 30 1118880
100 12 10 30 904680
100 12 10 30 1400400
100 12 10 30 1015200
100 12 10 31 1146132
100 12 10 31 1126788
100 12 10 31 1751748
100 12 10 31 1134228
100 12 10 31 1273356
100 12 10 31 1272612
100 12 10 31 844440
100 12 10 31 867132
100 12 10 31 1597740
100 12 10 31 1102608
100 12 10 31 950088
100 12 10 31 1074708
100 12 10 31 1019280
100 12 10 31 956412
100 12 10 31 1034160
100 12 10 31 2112588
100 12 10 31 1011468
100 12 10 31 1092564
100 12 10 31 949716
100 12 10 31 872712
100 12 10 31 812448
100 12 10 31 736188
100 12 10 31 938556
100 12 10 31 713124
100 12 10 31 1633080
100 12 10 31 1572072
100 12 10 31 1366356
100 12 10 31 896520
100 12 10 31 1477584
100 12 10 31 961248
100 12 10 31 1261824
100 12 10 31 1256244
100 12 10 31 1169196
100 12 10 31 1086612
100 12 10 31 1467912
100 12 10 31 1486140
100 12 10 31 1292700
100 12 10 31 1309812
100 12 10 31 1312044
100 12 10 31 1403556
100 12 10 31 1043088
100 12 10 31 1188540
100 12 10 31 1636800
100 12 10 31 988032
100 12 10 31 713868
100 12 10 31 850764
100 12 10 31 816168
100 12 10 31 1469400
100 12 10 31 1453404
100 12 10 31 1764396
100 12 10 31 1092936
100 12 10 31 1658376
100 12 10 31 1093680
100 12 10 31 1420668
100 12 10 31 825840
100 12 10 31 1355568
100 12 10 31 760740
100 12 10 31 1023000
100 12 10 31 1171428
100 12 10 31 967944
100 12 10 31 975012
100 12 10 31 1046436
100 12 10 31 1288236
100 12 10 31 1170684
100 12 10 31 1402068
100 12 10 31 1990200
100 12 10 31 1428852
100 12 10 31 1377888
100 12 10 31 1453032
100 12 10 31 1508088
100 12 10 31 1033044
100 12 10 31 1257360
100 12 10 31 914004
100 12 10 31 991008
100 12 10 31 1423272
100 12 10 31 1152084
100 12 10 31 1416948
100 12 10 31 1239504
100 12 10 31 1441128
100 12 10 31 1272984
100 12 10 31 1254012
100 12 10 31 1355196
100 12 10 31 1405788
100 12 10 31 1500276
100 12 10 31 653976
100 12 10 31 989520
100 12 10 31 941160
100 12 10 31 1318740
100 12 10 31 1053132
100 12 10 31 990264
100 12 10 31 1623408
100 12 10 31 1058712
100 12 10 31 1557192
100 12 10 31 1176636
100 12 10 31 1159524
100 12 10 31 943764
100 12 10 31 1818336
100 12 10 31 1162872
100 12 10 31 1405788
100 12 10 31 1607784
100 12 10 32 777216
100 12 10 32 1593984
100 12 10 32 1068672
100 12 10 32 1221504
100 12 10 32 1669248
100 12 10 32 1120896
100 12 10 32 1146624
100 12 10 32 1352832
100 12 10 32 2067840
100 12 10 32 1734912
100 12 10 32 1202304
100 12 10 32 1388160
100 12 10 32 1432320
100 12 10 32 1232640
100 12 10 32 1330560
100 12 10 32 1423488
100 12 10 32 1131648
100 12 10 32 1895424
100 12 10 32 2042496
100 12 10 32 1175040
100 12 10 32 1176576
100 12 10 32 1094400
100 12 10 32 1158528
100 12 10 32 1219200
100 12 10 32 1206528
100 12 10 32 1161216
100 12 10 32 775296
100 12 10 32 1191552
100 12 10 32 1087104
100 12 10 32 1367040
100 12 10 32 1002240
100 12 10 32 1042560
100 12 10 32 1349376
100 12 10 32 1125888
100 12 10 32 1148160
100 12 10 32 976128
100 12 10 32 1480704
100 12 10 32 1089792
100 12 10 32 1544832
100 12 10 32 1543680
100 12 10 32 1149696
100 12 10 32 1855872
100 12 10 32 1103232
100 12 10 32 1216512
100 12 10 32 1186944
100 12 10 32 1056768
100 12 10 32 965760
100 12 10 32 871680
100 12 10 32 1726848
100 12 10 32 927360
100 12 10 32 1312896
100 12 10 32 994944
100 12 10 32 2190336
100 12 10 32 1032576
100 12 10 32 1779840
100 12 10 32 945792
100 12 10 32 1795584
100 12 10 32 1147776
100 12 10 32 1381632
100 12 10 32 1196544
100 12 10 32 720768
100 12 10 32 1053696
100 12 10 32 1367424
100 12 10 32 1484928
100 12 10 32 1189248
100 12 10 32 1435776
100 12 10 32 1148544
100 12 10 32 1268352
100 12 10 32 1206144
100 12 10 32 1200000
100 12 10 32 1279488
100 12 10 32 1228032
100 12 10 32 1415808
100 12 10 32 1032192
100 12 10 32 1085568
100 12 10 32 1333632
100 12 10 32 1091712
100 12 10 32 1239936
100 12 10 32 1034496
100 12 10 32 833664
100 12 10 32 1163520
100 12 10 32 1385088
100 12 10 32 1231104
100 12 10 32 923136
100 12 10 32 1579008
100 12 10 32 1423488
100 12 10 32 1049856
100 12 10 32 1032576
100 12 10 32 1427328
100 12 10 32 1524864
100 12 10 32 1713408
100 12 10 32 1656192
100 12 10 32 1254528
100 12 10 32 953088
100 12 10 32 2016384
100 12 10 32 1344768
100 12 10 32 957312
100 12 10 32 915456
100 12 10 32 2011008
100 12 10 32 970368
100 12 10 33 1255320
100 12 10 33 1197900
100 12 10 33 889020
100 12 10 33 937332
100 12 10 33 1311948
100 12 10 33 1500840
100 12 10 33 1220868
100 12 10 33 1017720
100 12 10 33 1127808
100 12 10 33 1379268
100 12 10 33 1468368
100 12 10 33 1101672
100 12 10 33 2696364
100 12 10 33 1156716
100 12 10 33 1471140
100 12 10 33 911196
100 12 10 33 1066824
100 12 10 33 1045440
100 12 10 33 1290564
100 12 10 33 1148400
100 12 10 33 1365804
100 12 10 33 1387584
100 12 10 33 1244232
100 12 10 33 1141272
100 12 10 33 1470348
100 12 10 33 1280664
100 12 10 33 1267596
100 12 10 33 1034352
100 12 10 33 995544
100 12 10 33 1604592
100 12 10 33 1563012
100 12 10 33 1576872
100 12 10 33 1243440
100 12 10 33 1468764
100 12 10 33 1052568
100 12 10 33 1085040
100 12 10 33 1006632
100 12 10 33 1642608
100 12 10 33 1189584
100 12 10 33 1229976
100 12 10 33 806652
100 12 10 33 1581624
100 12 10 33 1435104
100 12 10 33 1456488
100 12 10 33 1369764
100 12 10 33 1450152
100 12 10 33 921888
100 12 10 33 1187604
100 12 10 33 990396
100 12 10 33 818928
100 12 10 33 1298088
100 12 10 33 1943568
100 12 10 33 1172556
100 12 10 33 1273140
100 12 10 33 1970496
100 12 10 33 1052964
100 12 10 33 1010988
100 12 10 33 1009404
100 12 10 33 998316
100 12 10 33 1412532
100 12 10 33 867636
100 12 10 33 1600632
100 12 10 33 1098504
100 12 10 33 1340064
100 12 10 33 1411740
100 12 10 33 1088604
100 12 10 33 1559052
100 12 10 33 756360
100 12 10 33 1362636
100 12 10 33 1398276
100 12 10 33 1369764
100 12 10 33 1285812
100 12 10 33 1755864
100 12 10 33 1445400
100 12 10 33 963072
100 12 10 33 1063656
100 12 10 33 1258884
100 12 10 33 1159488
100 12 10 33 1324224
100 12 10 33 1329372
100 12 10 33 1468368
100 12 10 33 1579248
100 12 10 33 1341252
100 12 10 33 1770516
100 12 10 33 890604
100 12 10 33 905256
100 12 10 33 1206612
100 12 10 33 1138896
100 12 10 33 1517076
100 12 10 33 1299672
100 12 10 33 1844964
100 12 10 33 1155132
100 12 10 33 1450152
100 12 10 33 830016
100 12 10 33 1530540
100 12 10 33 1219284
100 12 10 33 923472
100 12 10 33 1536480
100 12 10 33 1599048
100 12 10 33 1089792
100 12 10 34 935952
100 12 10 34 1903728
100 12 10 34 1592832
100 12 10 34 895152
100 12 10 34 1179528
100 12 10 34 1204416
100 12 10 34 1445544
100 12 10 34 1164024
100 12 10 34 1344360
100 12 10 34 1179936
100 12 10 34 1488384
100 12 10 34 1561824
100 12 10 34 1320696
100 12 10 34 1615272
100 12 10 34 1380672
100 12 10 34 2338656
100 12 10 34 1153824
100 12 10 34 1469616
100 12 10 34 1337016
100 12 10 34 1216656
100 12 10 34 1503072
100 12 10 34 1422288
100 12 10 34 1111800
100 12 10 34 1320288
100 12 10 34 893520
100 12 10 34 1138320
100 12 10 34 1465536
100 12 10 34 1430448
100 12 10 34 1365576
100 12 10 34 1278672
100 12 10 34 1736040
100 12 10 34 1253376
100 12 10 34 1451664
100 12 10 34 1664232
100 12 10 34 1224408
100 12 10 34 1252152
100 12 10 34 1122408
100 12 10 34 1037952
100 12 10 34 1122000
100 12 10 34 1371696
100 12 10 34 1143216
100 12 10 34 1190544
100 12 10 34 1174224
100 12 10 34 1462272
100 12 10 34 1021224
100 12 10 34 1179528
100 12 10 34 1646688
100 12 10 34 1694832
100 12 10 34 1266840
100 12 10 34 1446768
100 12 10 34 1521024
100 12 10 34 1425552
100 12 10 34 1002864
100 12 10 34 1133016
100 12 10 34 1131792
100 12 10 34 1361904
100 12 10 34 1614456
100 12 10 34 1629144
100 12 10 34 1229712
100 12 10 34 1082424
100 12 10 34 1519800
100 12 10 34 1308456
100 12 10 34 1058352
100 12 10 34 1074672
100 12 10 34 1142400
100 12 10 34 1039584
100 12 10 34 1690344
100 12 10 34 1496952
100 12 10 34 1303560
100 12 10 34 844968
100 12 10 34 1162800
100 12 10 34 1720944
100 12 10 34 1897608
100 12 10 34 1210944
100 12 10 34 1882512
100 12 10 34 1353744
100 12 10 34 1142400
100 12 10 34 1639752
100 12 10 34 1774800
100 12 10 34 2015520
100 12 10 34 2279088
100 12 10 34 1465944
100 12 10 34 1249296
100 12 10 34 1227264
100 12 10 34 1439424
100 12 10 34 1375776
100 12 10 34 1408008
100 12 10 34 1551216
100 12 10 34 1032240
100 12 10 34 898824
100 12 10 34 1473288
100 12 10 34 1186872
100 12 10 34 1403520
100 12 10 34 1401480
100 12 10 34 1349256
100 12 10 34 1040808
100 12 10 34 1375368
100 12 10 34 2067744
100 12 10 34 1659744
100 12 10 34 1523880
100 12 10 35 930720
100 12 10 35 1554000
100 12 10 35 1307460
100 12 10 35 1166340
100 12 10 35 954240
100 12 10 35 1744260
100 12 10 35 1209180
100 12 10 35 1048320
100 12 10 35 1008420
100 12 10 35 1106280
100 12 10 35 1142820
100 12 10 35 1175160
100 12 10 35 2124360
100 12 10 35 1639260
100 12 10 35 1840020
100 12 10 35 1808520
100 12 10 35 1571640
100 12 10 35 2125620
100 12 10 35 1399020
100 12 10 35 1252860
100 12 10 35 1022700
100 12 10 35 2071860
100 12 10 35 1182300
100 12 10 35 1339380
100 12 10 35 1020600
100 12 10 35 1611960
100 12 10 35 1086540
100 12 10 35 1619520
100 12 10 35 1136100
100 12 10 35 952980
100 12 10 35 1150380
100 12 10 35 1355760
100 12 10 35 1621620
100 12 10 35 1447740
100 12 10 35 1022280
100 12 10 35 1249920
100 12 10 35 2475900
100 12 10 35 1230180
100 12 10 35 1401540
100 12 10 35 1521240
100 12 10 35 1536360
100 12 10 35 1615320
100 12 10 35 1547700
100 12 10 35 1741740
100 12 10 35 931560
100 12 10 35 1441860
100 12 10 35 1819440
100 12 10 35 1337280
100 12 10 35 1110060
100 12 10 35 1248660
100 12 10 35 1285200
100 12 10 35 1278900
100 12 10 35 1204980
100 12 10 35 1224300
100 12 10 35 1406160
100 12 10 35 1191960
100 12 10 35 973980
100 12 10 35 1385580
100 12 10 35 1441440
100 12 10 35 1312080
100 12 10 35 1099980
100 12 10 35 1236060
100 12 10 35 1167180
100 12 10 35 1068900
100 12 10 35 1288980
100 12 10 35 1657320
100 12 10 35 981960
100 12 10 35 1235220
100 12 10 35 2499000
100 12 10 35 988260
100 12 10 35 1458660
100 12 10 35 936600
100 12 10 35 1433040
100 12 10 35 1681680
100 12 10 35 1461180
100 12 10 35 1705620
100 12 10 35 1966020
100 12 10 35 1352820
100 12 10 35 1451100
100 12 10 35 1430100
100 12 10 35 1363740
100 12 10 35 1057140
100 12 10 35 1060500
100 12 10 35 1440600
100 12 10 35 1357860
100 12 10 35 1611120
100 12 10 35 1525440
100 12 10 35 1112160
100 12 10 35 1330140
100 12 10 35 1279740
100 12 10 35 1341060
100 12 10 35 1091580
100 12 10 35 1352820
100 12 10 35 1610280
100 12 10 35 826980
100 12 10 35 1321320
100 12 10 35 956340
100 12 10 35 1407420
100 12 10 35 1521660
100 12 10 35 1168020
100 12 10 36 1130112
100 12 10 36 1368576
100 12 10 36 2132352
100 12 10 36 946944
100 12 10 36 1258848
100 12 10 36 931392
100 12 10 36 1515024
100 12 10 36 1479168
100 12 10 36 1070928
100 12 10 36 977616
100 12 10 36 1987632
100 12 10 36 1319760
100 12 10 36 1373328
100 12 10 36 1292976
100 12 10 36 1006128
100 12 10 36 1117584
100 12 10 36 1462320
100 12 10 36 956016
100 12 10 36 1810944
100 12 10 36 1437264
100 12 10 36 1658016
100 12 10 36 1680480
100 12 10 36 1216512
100 12 10 36 1350864
100 12 10 36 1572048
100 12 10 36 1561248
100 12 10 36 1222128
100 12 10 36 2323728
100 12 10 36 1181088
100 12 10 36 1167696
100 12 10 36 997920
100 12 10 36 1986768
100 12 10 36 1790640
100 12 10 36 1212192
100 12 10 36 1095120
100 12 10 36 1083456
100 12 10 36 965520
100 12 10 36 1852416
100 12 10 36 1592784
100 12 10 36 1162080
100 12 10 36 1676592
100 12 10 36 976320
100 12 10 36 1640304
100 12 10 36 785808
100 12 10 36 1285200
100 12 10 36 1410912
100 12 10 36 1379376
100 12 10 36 1618272
100 12 10 36 1100736
100 12 10 36 1985472
100 12 10 36 896832
100 12 10 36 1219536
100 12 10 36 1816128
100 12 10 36 2641248
100 12 10 36 1135296
100 12 10 36 1440720
100 12 10 36 1451088
100 12 10 36 1387152
100 12 10 36 980208
100 12 10 36 1383264
100 12 10 36 1392768
100 12 10 36 1115856
100 12 10 36 1667088
100 12 10 36 2010960
100 12 10 36 2046384
100 12 10 36 2007936
100 12 10 36 1172016
100 12 10 36 1311120
100 12 10 36 1234656
100 12 10 36 1104192
100 12 10 36 1166400
100 12 10 36 1410912
100 12 10 36 1300320
100 12 10 36 1882656
100 12 10 36 1942704
100 12 10 36 1354320
100 12 10 36 1561248
100 12 10 36 1322352
100 12 10 36 1546992
100 12 10 36 1826064
100 12 10 36 1348704
100 12 10 36 2095200
100 12 10 36 1652832
100 12 10 36 1538352
100 12 10 36 1427760
100 12 10 36 1118880
100 12 10 36 1242864
100 12 10 36 1320624
100 12 10 36 883872
100 12 10 36 1579824
100 12 10 36 1562976
100 12 10 36 1769472
100 12 10 36 1348704
100 12 10 36 1944432
100 12 10 36 1100736
100 12 10 36 1767744
100 12 10 36 1423440
100 12 10 36 1121904
100 12 10 36 2223936
100 12 10 36 2051136
100 12 10 37 1597068
100 12 10 37 1608612
100 12 10 37 1032300
100 12 10 37 1734264
100 12 10 37 1304916
100 12 10 37 1392384
100 12 10 37 1385724
100 12 10 37 1573980
100 12 10 37 1466976
100 12 10 37 1545564
100 12 10 37 1123764
100 12 10 37 1590408
100 12 10 37 1971360
100 12 10 37 1082916
100 12 10 37 1737816
100 12 10 37 1517148
100 12 10 37 1332000
100 12 10 37 1413696
100 12 10 37 1411032
100 12 10 37 1197468
100 12 10 37 1252524
100 12 10 37 1636584
100 12 10 37 1267176
100 12 10 37 2128536
100 12 10 37 1549560
100 12 10 37 1217004
100 12 10 37 1216116
100 12 10 37 1428792
100 12 10 37 1523364
100 12 10 37 1558884
100 12 10 37 1514040
100 12 10 37 1913640
100 12 10 37 1581972
100 12 10 37 1395048
100 12 10 37 1102452
100 12 10 37 1587300
100 12 10 37 1482516
100 12 10 37 1689420
100 12 10 37 1132200
100 12 10 37 1361748
100 12 10 37 1293816
100 12 10 37 1676988
100 12 10 37 928404
100 12 10 37 1604172
100 12 10 37 812964
100 12 10 37 1086024
100 12 10 37 1928736
100 12 10 37 1534020
100 12 10 37 862692
100 12 10 37 1113996
100 12 10 37 1123320
100 12 10 37 1921632
100 12 10 37 1409256
100 12 10 37 1738704
100 12 10 37 1347096
100 12 10 37 1212564
100 12 10 37 1381728
100 12 10 37 1601952
100 12 10 37 1403040
100 12 10 37 2054388
100 12 10 37 1369296
100 12 10 37 1462536
100 12 10 37 1826172
100 12 10 37 1445664
100 12 10 37 1403040
100 12 10 37 1304916
100 12 10 37 1801308
100 12 10 37 1657896
100 12 10 37 1690752
100 12 10 37 2098788
100 12 10 37 1800420
100 12 10 37 1678764
100 12 10 37 1486068
100 12 10 37 1074924
100 12 10 37 1286268
100 12 10 37 1565988
100 12 10 37 1457208
100 12 10 37 1425240
100 12 10 37 1420356
100 12 10 37 1601064
100 12 10 37 1614828
100 12 10 37 1326672
100 12 10 37 1387500
100 12 10 37 1358196
100 12 10 37 1534464
100 12 10 37 1830168
100 12 10 37 1183260
100 12 10 37 1319568
100 12 10 37 1184148
100 12 10 37 1478964
100 12 10 37 1117104
100 12 10 37 1813740
100 12 10 37 954156
100 12 10 37 1367964
100 12 10 37 2231544
100 12 10 37 1366188
100 12 10 37 1610388
100 12 10 37 1835496
100 12 10 37 2422020
100 12 10 37 1522920
100 12 10 38 1113096
100 12 10 38 1287288
100 12 10 38 1646616
100 12 10 38 1456008
100 12 10 38 1736904
100 12 10 38 1267680
100 12 10 38 1369368
100 12 10 38 1154592
100 12 10 38 1512096
100 12 10 38 1494768
100 12 10 38 1169640
100 12 10 38 1590528
100 12 10 38 1319208
100 12 10 38 1318296
100 12 10 38 1437312
100 12 10 38 1545840
100 12 10 38 1437312
100 12 10 38 1836768
100 12 10 38 1653912
100 12 10 38 1227096
100 12 10 38 1326960
100 12 10 38 1031016
100 12 10 38 1364808
100 12 10 38 1705896
100 12 10 38 1181496
100 12 10 38 1028280
100 12 10 38 2274528
100 12 10 38 1922040
100 12 10 38 1572744
100 12 10 38 1743744
100 12 10 38 1194264
100 12 10 38 1853640
100 12 10 38 1372560
100 12 10 38 1594632
100 12 10 38 1122216
100 12 10 38 1562712
100 12 10 38 1840872
100 12 10 38 1168728
100 12 10 38 1521216
100 12 10 38 1539912
100 12 10 38 1291392
100 12 10 38 1653912
100 12 10 38 1435488
100 12 10 38 2648904
100 12 10 38 1152768
100 12 10 38 1318296
100 12 10 38 1469688
100 12 10 38 1205664
100 12 10 38 1572744
100 12 10 38 1130424
100 12 10 38 1201104
100 12 10 38 1246704
100 12 10 38 1158696
100 12 10 38 1422720
100 12 10 38 1574112
100 12 10 38 1876896
100 12 10 38 1257192
100 12 10 38 1455552
100 12 10 38 1555872
100 12 10 38 1792080
100 12 10 38 1554048
100 12 10 38 1451448
100 12 10 38 1450080
100 12 10 38 1190616
100 12 10 38 1346112
100 12 10 38 1884192
100 12 10 38 1264944
100 12 10 38 1160976
100 12 10 38 1391256
100 12 10 38 2272704
100 12 10 38 1467408
100 12 10 38 1305528
100 12 10 38 1916568
100 12 10 38 1110360
100 12 10 38 1244880
100 12 10 38 1449168
100 12 10 38 1481088
100 12 10 38 1686288
100 12 10 38 1266312
100 12 10 38 1742832
100 12 10 38 1602384
100 12 10 38 1128600
100 12 10 38 1491120
100 12 10 38 1920672
100 12 10 38 1643424
100 12 10 38 1409952
100 12 10 38 1021896
100 12 10 38 1460568
100 12 10 38 1455096
100 12 10 38 1181952
100 12 10 38 1622904
100 12 10 38 1658928
100 12 10 38 1311456
100 12 10 38 1268136
100 12 10 38 1167816
100 12 10 38 1080264
100 12 10 38 1818072
100 12 10 38 1322400
100 12 10 38 1812600
100 12 10 38 1153224
100 12 10 39 1650168
100 12 10 39 1302444
100 12 10 39 1102140
100 12 10 39 1819584
100 12 10 39 1621620
100 12 10 39 1098396
100 12 10 39 1442376
100 12 10 39 1077804
100 12 10 39 1396044
100 12 10 39 1416636
100 12 10 39 1598688
100 12 10 39 1058148
100 12 10 39 1265004
100 12 10 39 2477592
100 12 10 39 1662804
100 12 10 39 1349244
100 12 10 39 1539720
100 12 10 39 2402712
100 12 10 39 987948
100 12 10 39 1339884
100 12 10 39 1383408
100 12 10 39 1122264
100 12 10 39 1722240
100 12 10 39 1727856
100 12 10 39 1599624
100 12 10 39 1983852
100 12 10 39 1304316
100 12 10 39 1752660
100 12 10 39 1726920
100 12 10 39 1199952
100 12 10 39 1316952
100 12 10 39 1474668
100 12 10 39 1884168
100 12 10 39 1594008
100 12 10 39 1307124
100 12 10 39 1348776
100 12 10 39 1670292
100 12 10 39 1889784
100 12 10 39 1477944
100 12 10 39 1487304
100 12 10 39 2048904
100 12 10 39 2168712
100 12 10 39 1603836
100 12 10 39 2097108
100 12 10 39 1784484
100 12 10 39 1709604
100 12 10 39 1272492
100 12 10 39 1845324
100 12 10 39 1582776
100 12 10 39 1454076
100 12 10 39 1935180
100 12 10 39 1359072
100 12 10 39 1699776
100 12 10 39 2461212
100 12 10 39 1598688
100 12 10 39 1388556
100 12 10 39 1199484
100 12 10 39 1353924
100 12 10 39 1802736
100 12 10 39 1325376
100 12 10 39 2192112
100 12 10 39 1719900
100 12 10 39 1565460
100 12 10 39 1491984
100 12 10 39 1442844
100 12 10 39 1824264
100 12 10 39 1858896
100 12 10 39 1765764
100 12 10 39 1296360
100 12 10 39 1689948
100 12 10 39 1178424
100 12 10 39 1415232
100 12 10 39 1573884
100 12 10 39 1348308
100 12 10 39 1307124
100 12 10 39 1524744
100 12 10 39 1778868
100 12 10 39 1096992
100 12 10 39 1238328
100 12 10 39 1352988
100 12 10 39 2417220
100 12 10 39 946296
100 12 10 39 1359072
100 12 10 39 1362816
100 12 10 39 1269684
100 12 10 39 1601964
100 12 10 39 1856088
100 12 10 39 1130688
100 12 10 39 1564056
100 12 10 39 1043640
100 12 10 39 1263600
100 12 10 39 1443312
100 12 10 39 1669824
100 12 10 39 1415700
100 12 10 39 1082016
100 12 10 39 892944
100 12 10 39 1747512
100 12 10 39 1241604
100 12 10 39 1183104
100 12 10 39 1181232
100 12 10 40 1698720
100 12 10 40 1185120
100 12 10 40 2766240
100 12 10 40 1285920
100 12 10 40 1846080
100 12 10 40 2167200
100 12 10 40 1109280
100 12 10 40 1133760
100 12 10 40 1719360
100 12 10 40 1822560
100 12 10 40 2157600
100 12 10 40 2145120
100 12 10 40 1150560
100 12 10 40 1632480
100 12 10 40 1869120
100 12 10 40 1367520
